,label,Sex,Race,AgeGroup,NativeCountry,WorkClass,EducationNumber,EducationLevel,MaritalStatus,Occupation,Relationship,CapitalGain,CapitalLoss,HoursPerWeek
31406,0,1.0,1.0,2.0,1.0,3.0,13,5.0,5.0,10.0,4.0,0,0,40
31407,0,1.0,1.0,2.0,1.0,3.0,13,5.0,5.0,10.0,2.0,4865,0,48
31408,0,1.0,1.0,2.0,1.0,3.0,10,4.0,5.0,6.0,5.0,0,0,50
31409,0,1.0,1.0,1.0,1.0,3.0,9,3.0,5.0,6.0,4.0,0,0,12
31410,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,12.0,1.0,0,0,60
31411,0,1.0,1.0,2.0,1.0,5.0,7,2.0,3.0,3.0,1.0,0,0,50
31412,0,1.0,1.0,2.0,1.0,3.0,9,3.0,5.0,3.0,2.0,0,0,40
31413,1,1.0,1.0,3.0,1.0,4.0,13,5.0,3.0,12.0,1.0,0,0,40
31414,0,1.0,1.0,2.0,2.0,3.0,10,4.0,5.0,4.0,2.0,0,0,50
31415,0,1.0,2.0,1.0,1.0,3.0,10,4.0,5.0,4.0,4.0,0,0,15
31416,0,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,10.0,1.0,0,0,40
31417,0,2.0,1.0,2.0,1.0,2.0,14,6.0,5.0,10.0,2.0,0,0,50
31418,1,2.0,1.0,2.0,1.0,3.0,16,7.0,3.0,4.0,6.0,0,1902,40
31419,1,1.0,1.0,2.0,1.0,3.0,14,6.0,3.0,4.0,1.0,0,0,50
31420,0,1.0,1.0,2.0,1.0,2.0,10,4.0,3.0,8.0,1.0,0,0,40
31421,1,1.0,1.0,2.0,1.0,2.0,13,5.0,3.0,10.0,1.0,7688,0,40
31422,0,1.0,1.0,1.0,1.0,3.0,7,2.0,5.0,8.0,4.0,0,0,30
31423,1,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,1.0,4.0,0,0,40
31424,0,2.0,1.0,1.0,1.0,2.0,9,3.0,5.0,1.0,4.0,0,0,40
31425,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,7.0,1.0,0,0,50
31426,0,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,10.0,1.0,0,0,45
31427,0,1.0,1.0,2.0,1.0,5.0,11,8.0,3.0,5.0,1.0,0,0,60
31428,0,1.0,2.0,2.0,1.0,2.0,6,2.0,5.0,6.0,4.0,0,0,40
31429,0,1.0,1.0,3.0,1.0,3.0,10,4.0,3.0,3.0,1.0,0,0,40
31430,0,2.0,1.0,2.0,1.0,3.0,10,4.0,5.0,4.0,2.0,0,0,40
31431,0,2.0,1.0,2.0,1.0,3.0,10,4.0,3.0,1.0,6.0,0,0,40
31432,1,1.0,1.0,2.0,1.0,2.0,10,4.0,3.0,11.0,1.0,0,0,50
31433,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,10.0,1.0,0,0,40
31434,1,1.0,1.0,2.0,1.0,5.0,15,10.0,3.0,10.0,1.0,7688,0,50
31435,1,1.0,1.0,2.0,1.0,3.0,14,6.0,3.0,12.0,1.0,0,0,60
31436,0,1.0,2.0,2.0,1.0,3.0,5,2.0,3.0,6.0,1.0,0,0,4
31437,0,1.0,1.0,2.0,1.0,3.0,11,8.0,5.0,7.0,2.0,0,0,45
31438,0,1.0,1.0,2.0,2.0,3.0,9,3.0,4.0,3.0,2.0,0,0,40
31439,1,1.0,2.0,2.0,1.0,3.0,11,8.0,3.0,3.0,1.0,0,0,40
31440,0,2.0,1.0,1.0,1.0,3.0,7,2.0,5.0,1.0,4.0,0,0,7
31441,0,1.0,1.0,2.0,2.0,3.0,7,2.0,3.0,7.0,1.0,0,0,40
31442,1,2.0,1.0,2.0,1.0,2.0,14,6.0,1.0,10.0,2.0,0,0,50
31443,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,12.0,1.0,0,0,40
31444,1,1.0,1.0,3.0,1.0,4.0,12,9.0,3.0,12.0,1.0,0,0,40
31445,0,1.0,1.0,2.0,2.0,3.0,2,1.0,3.0,14.0,1.0,0,0,40
31446,0,1.0,2.0,2.0,1.0,2.0,7,2.0,1.0,8.0,2.0,0,0,40
31447,0,1.0,1.0,2.0,2.0,3.0,7,2.0,3.0,14.0,1.0,3464,0,40
31448,0,1.0,1.0,2.0,1.0,6.0,13,5.0,5.0,10.0,2.0,0,0,20
31449,0,2.0,1.0,2.0,1.0,3.0,4,1.0,7.0,6.0,2.0,0,0,35
31450,0,2.0,1.0,1.0,1.0,3.0,11,8.0,5.0,10.0,4.0,0,0,40
31451,0,2.0,2.0,2.0,1.0,1.0,13,5.0,7.0,10.0,5.0,0,0,40
31452,0,2.0,1.0,3.0,1.0,4.0,4,1.0,7.0,4.0,2.0,0,0,40
31453,1,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,12.0,1.0,0,0,40
31454,1,2.0,1.0,2.0,1.0,3.0,15,10.0,5.0,10.0,2.0,10520,0,40
31455,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,14.0,1.0,0,0,40
31456,1,1.0,2.0,3.0,1.0,3.0,10,4.0,3.0,4.0,1.0,20051,0,40
31457,0,1.0,2.0,3.0,1.0,5.0,10,4.0,3.0,14.0,1.0,0,0,60
31458,0,1.0,2.0,2.0,1.0,3.0,10,4.0,5.0,3.0,3.0,0,0,30
31459,0,1.0,1.0,2.0,2.0,3.0,3,1.0,3.0,7.0,1.0,0,0,40
31460,0,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,12.0,1.0,0,0,40
31461,0,2.0,1.0,2.0,1.0,5.0,14,6.0,7.0,10.0,2.0,0,0,20
31462,1,2.0,2.0,2.0,1.0,3.0,14,6.0,3.0,4.0,6.0,0,1977,50
31463,0,1.0,1.0,1.0,2.0,3.0,9,3.0,5.0,14.0,2.0,0,0,45
31464,0,2.0,1.0,2.0,1.0,3.0,14,6.0,3.0,10.0,6.0,0,0,10
31465,1,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,7.0,1.0,0,0,40
31466,1,1.0,1.0,2.0,1.0,6.0,11,8.0,3.0,10.0,1.0,0,0,40
31467,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,48
31468,0,2.0,1.0,2.0,1.0,3.0,13,5.0,6.0,1.0,5.0,0,0,35
31469,0,2.0,2.0,1.0,2.0,3.0,10,4.0,5.0,8.0,4.0,0,0,15
31470,0,1.0,1.0,2.0,1.0,4.0,16,7.0,3.0,10.0,1.0,0,2179,60
31471,0,1.0,1.0,1.0,1.0,2.0,9,3.0,5.0,8.0,4.0,0,0,40
31472,0,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,3.0,1.0,0,0,40
31473,0,2.0,1.0,2.0,1.0,3.0,12,9.0,5.0,4.0,2.0,0,0,40
31474,0,2.0,1.0,3.0,1.0,3.0,9,3.0,1.0,8.0,2.0,0,0,40
31475,0,1.0,1.0,1.0,1.0,3.0,6,2.0,5.0,3.0,2.0,0,0,40
31476,0,2.0,1.0,2.0,1.0,6.0,14,6.0,6.0,10.0,5.0,0,0,40
31477,1,2.0,1.0,2.0,1.0,3.0,9,3.0,3.0,4.0,6.0,0,0,50
31478,0,2.0,1.0,2.0,1.0,6.0,13,5.0,5.0,1.0,2.0,4101,0,40
31479,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,4.0,1.0,0,0,50
31480,1,1.0,2.0,2.0,1.0,3.0,13,5.0,3.0,11.0,1.0,0,0,40
31481,0,1.0,1.0,2.0,1.0,5.0,14,6.0,5.0,10.0,2.0,0,0,40
31482,0,2.0,1.0,2.0,1.0,4.0,10,4.0,5.0,4.0,2.0,0,0,60
31483,0,1.0,1.0,2.0,1.0,6.0,11,8.0,5.0,3.0,4.0,0,0,40
31484,0,1.0,1.0,2.0,1.0,2.0,12,9.0,5.0,10.0,2.0,0,0,40
31485,0,2.0,1.0,3.0,1.0,3.0,6,2.0,1.0,12.0,2.0,0,0,35
31486,0,1.0,1.0,2.0,1.0,3.0,9,3.0,5.0,6.0,2.0,0,0,40
31487,0,2.0,1.0,3.0,1.0,3.0,9,3.0,1.0,1.0,2.0,0,0,40
31488,1,2.0,1.0,2.0,1.0,1.0,14,6.0,3.0,1.0,6.0,0,1902,40
31489,0,1.0,1.0,2.0,1.0,2.0,13,5.0,3.0,10.0,1.0,0,0,45
31490,0,1.0,1.0,2.0,1.0,3.0,9,3.0,1.0,14.0,2.0,0,0,40
31491,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,10.0,1.0,0,0,40
31492,1,2.0,1.0,2.0,1.0,3.0,12,9.0,5.0,4.0,2.0,0,0,50
31493,1,1.0,1.0,2.0,1.0,3.0,13,5.0,5.0,4.0,2.0,8614,0,45
31494,0,1.0,1.0,2.0,1.0,3.0,11,8.0,3.0,3.0,1.0,0,0,40
31495,0,2.0,1.0,2.0,1.0,3.0,9,3.0,5.0,12.0,2.0,0,0,35
31496,0,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,14.0,1.0,0,0,50
31497,1,2.0,1.0,2.0,1.0,4.0,13,5.0,1.0,4.0,5.0,0,0,60
31498,1,1.0,1.0,2.0,1.0,3.0,10,4.0,5.0,1.0,5.0,0,0,38
31499,1,1.0,1.0,2.0,1.0,2.0,14,6.0,3.0,10.0,1.0,0,0,36
31500,1,2.0,1.0,2.0,1.0,1.0,12,9.0,6.0,10.0,5.0,0,0,40
31501,0,1.0,1.0,2.0,1.0,3.0,7,2.0,5.0,3.0,2.0,0,0,30
31502,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,14.0,1.0,0,0,30
31503,0,2.0,2.0,2.0,1.0,3.0,9,3.0,5.0,8.0,3.0,0,0,17
31504,0,1.0,1.0,2.0,1.0,3.0,13,5.0,1.0,1.0,2.0,3325,0,40
31505,0,2.0,1.0,2.0,1.0,3.0,10,4.0,1.0,12.0,2.0,0,0,38
31506,1,2.0,1.0,2.0,1.0,3.0,14,6.0,5.0,10.0,2.0,0,0,38
31507,0,1.0,1.0,2.0,1.0,5.0,10,4.0,3.0,5.0,1.0,0,0,60
31508,0,1.0,1.0,2.0,1.0,5.0,9,3.0,3.0,8.0,1.0,0,1573,45
31509,1,1.0,1.0,2.0,1.0,3.0,14,6.0,3.0,12.0,1.0,0,0,55
31510,1,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,4.0,1.0,0,0,50
31511,0,2.0,1.0,2.0,1.0,3.0,10,4.0,1.0,12.0,2.0,0,0,40
31512,0,2.0,1.0,3.0,1.0,3.0,9,3.0,7.0,1.0,2.0,0,1429,30
31513,0,2.0,1.0,3.0,1.0,3.0,11,8.0,7.0,9.0,2.0,0,0,40
31514,1,1.0,1.0,2.0,1.0,3.0,12,9.0,3.0,4.0,1.0,0,0,43
31515,0,1.0,1.0,2.0,1.0,2.0,3,1.0,3.0,14.0,1.0,0,0,40
31516,0,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,10.0,1.0,0,0,40
31517,0,1.0,1.0,3.0,1.0,3.0,5,2.0,3.0,3.0,1.0,1797,0,24
31518,0,2.0,1.0,2.0,1.0,6.0,15,10.0,5.0,10.0,4.0,0,0,40
31519,0,1.0,1.0,1.0,1.0,3.0,5,2.0,3.0,7.0,1.0,0,0,40
31520,0,1.0,1.0,2.0,1.0,3.0,9,3.0,1.0,4.0,2.0,0,0,40
31521,0,1.0,1.0,2.0,1.0,2.0,14,6.0,3.0,10.0,1.0,0,0,40
31522,0,1.0,1.0,2.0,1.0,3.0,9,3.0,7.0,3.0,5.0,0,0,51
31523,0,2.0,1.0,1.0,1.0,6.0,10,4.0,5.0,1.0,2.0,0,0,17
31524,0,1.0,1.0,2.0,2.0,3.0,9,3.0,3.0,3.0,3.0,0,0,40
31525,0,2.0,1.0,2.0,1.0,3.0,9,3.0,7.0,12.0,2.0,0,0,40
31526,1,1.0,1.0,2.0,1.0,4.0,13,5.0,3.0,4.0,1.0,7688,0,40
31527,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,4.0,1.0,0,0,50
31528,0,1.0,1.0,3.0,1.0,2.0,9,3.0,3.0,10.0,1.0,0,0,24
31529,0,1.0,1.0,2.0,1.0,5.0,14,6.0,3.0,14.0,1.0,0,0,15
31530,0,2.0,1.0,3.0,1.0,3.0,9,3.0,7.0,9.0,5.0,0,0,25
31531,1,1.0,1.0,2.0,1.0,3.0,11,8.0,5.0,4.0,2.0,0,0,60
31532,0,1.0,1.0,2.0,1.0,5.0,10,4.0,3.0,5.0,1.0,0,0,50
31533,0,1.0,1.0,2.0,1.0,2.0,13,5.0,5.0,10.0,2.0,0,0,55
31534,1,1.0,2.0,2.0,1.0,3.0,14,6.0,3.0,10.0,1.0,0,0,45
31535,0,1.0,1.0,2.0,1.0,2.0,13,5.0,3.0,3.0,1.0,0,0,42
31536,1,2.0,1.0,2.0,1.0,3.0,9,3.0,1.0,4.0,5.0,0,0,38
31537,0,1.0,1.0,1.0,2.0,3.0,1,1.0,5.0,5.0,2.0,0,0,36
31538,0,1.0,1.0,2.0,1.0,5.0,10,4.0,3.0,3.0,1.0,0,0,50
31539,0,1.0,1.0,1.0,1.0,3.0,9,3.0,5.0,12.0,4.0,0,2205,40
31540,0,2.0,2.0,2.0,1.0,3.0,9,3.0,5.0,8.0,4.0,0,0,42
31541,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,6.0,1.0,3137,0,50
31542,0,1.0,1.0,2.0,1.0,3.0,10,4.0,1.0,10.0,4.0,3325,0,35
31543,0,2.0,1.0,2.0,2.0,3.0,9,3.0,5.0,1.0,2.0,0,0,35
31544,1,1.0,1.0,2.0,1.0,1.0,13,5.0,3.0,10.0,1.0,0,0,40
31545,1,1.0,1.0,2.0,1.0,3.0,14,6.0,3.0,11.0,1.0,15024,0,78
31546,0,1.0,1.0,2.0,2.0,5.0,1,1.0,3.0,12.0,1.0,0,0,30
31547,1,2.0,1.0,1.0,1.0,3.0,13,5.0,5.0,4.0,3.0,0,0,60
31548,0,2.0,1.0,1.0,1.0,3.0,10,4.0,5.0,1.0,4.0,0,0,20
31549,0,2.0,1.0,1.0,1.0,3.0,10,4.0,5.0,1.0,4.0,0,0,10
31550,0,1.0,1.0,2.0,1.0,3.0,12,9.0,5.0,4.0,2.0,0,0,45
31551,0,1.0,2.0,2.0,1.0,3.0,10,4.0,1.0,7.0,2.0,0,0,40
31552,1,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,4.0,1.0,0,0,40
31553,0,1.0,1.0,2.0,1.0,2.0,12,9.0,3.0,13.0,1.0,0,0,40
31554,1,1.0,1.0,2.0,1.0,2.0,10,4.0,3.0,11.0,1.0,0,0,48
31555,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,40
31556,1,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,5.0,1.0,0,0,40
31557,0,2.0,1.0,2.0,1.0,3.0,9,3.0,5.0,1.0,5.0,0,0,40
31558,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,40
31559,0,1.0,1.0,2.0,1.0,5.0,4,1.0,3.0,12.0,1.0,0,0,80
31560,0,1.0,1.0,2.0,1.0,3.0,6,2.0,3.0,14.0,1.0,0,0,70
31561,1,1.0,1.0,2.0,2.0,5.0,16,7.0,1.0,10.0,5.0,0,0,63
31562,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,40
31563,0,1.0,1.0,3.0,1.0,3.0,13,5.0,3.0,12.0,1.0,2829,0,28
31564,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,72
31565,0,1.0,1.0,3.0,1.0,5.0,13,5.0,3.0,4.0,1.0,0,1258,40
31566,0,2.0,2.0,1.0,2.0,3.0,10,4.0,5.0,1.0,4.0,0,0,40
31567,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,25
31568,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,12.0,1.0,3464,0,60
31569,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,2407,0,40
31570,0,2.0,1.0,2.0,1.0,3.0,10,4.0,1.0,12.0,5.0,0,0,35
31571,0,1.0,2.0,2.0,2.0,3.0,9,3.0,5.0,3.0,3.0,0,0,40
31572,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,12.0,1.0,0,0,40
31573,0,2.0,1.0,1.0,1.0,3.0,10,4.0,5.0,1.0,4.0,0,0,20
31574,0,2.0,2.0,2.0,1.0,5.0,11,8.0,1.0,13.0,3.0,0,0,10
31575,0,1.0,1.0,1.0,2.0,3.0,6,2.0,5.0,7.0,2.0,0,0,40
31576,0,1.0,1.0,2.0,1.0,3.0,9,3.0,1.0,6.0,2.0,0,0,40
31577,0,1.0,1.0,2.0,1.0,5.0,13,5.0,3.0,12.0,1.0,0,0,60
31578,0,1.0,1.0,1.0,2.0,3.0,3,1.0,5.0,6.0,5.0,0,0,40
31579,0,2.0,1.0,2.0,1.0,3.0,11,8.0,5.0,10.0,4.0,0,0,36
31580,0,2.0,1.0,2.0,2.0,3.0,11,8.0,3.0,1.0,6.0,0,0,40
31581,1,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,12.0,1.0,0,0,40
31582,0,2.0,2.0,2.0,1.0,3.0,9,3.0,5.0,7.0,5.0,0,0,35
31583,1,1.0,1.0,2.0,1.0,3.0,14,6.0,3.0,4.0,1.0,0,0,50
31584,0,2.0,1.0,2.0,1.0,3.0,10,4.0,1.0,1.0,5.0,0,0,40
31585,0,2.0,2.0,2.0,1.0,6.0,13,5.0,1.0,1.0,5.0,0,0,40
31586,0,2.0,2.0,2.0,1.0,3.0,9,3.0,6.0,9.0,5.0,0,0,55
31587,0,2.0,2.0,2.0,2.0,6.0,11,8.0,5.0,4.0,2.0,0,0,40
31588,0,1.0,1.0,2.0,1.0,3.0,10,4.0,5.0,1.0,2.0,0,0,40
31589,0,2.0,2.0,1.0,1.0,3.0,8,2.0,5.0,7.0,4.0,0,0,40
31590,0,2.0,1.0,2.0,1.0,3.0,13,5.0,5.0,10.0,2.0,0,0,40
31591,0,1.0,1.0,2.0,1.0,3.0,10,4.0,5.0,12.0,3.0,0,0,40
31592,0,2.0,1.0,3.0,1.0,3.0,9,3.0,7.0,1.0,2.0,0,0,22
31593,0,2.0,1.0,1.0,1.0,3.0,7,2.0,5.0,1.0,4.0,594,0,15
31594,0,2.0,1.0,2.0,1.0,3.0,5,2.0,6.0,8.0,5.0,0,0,25
31595,0,2.0,1.0,1.0,1.0,3.0,9,3.0,5.0,8.0,2.0,0,0,40
31596,0,1.0,1.0,3.0,2.0,3.0,13,5.0,3.0,1.0,1.0,0,0,40
31597,0,2.0,1.0,1.0,1.0,2.0,10,4.0,5.0,8.0,2.0,0,0,32
31598,0,1.0,1.0,1.0,1.0,3.0,10,4.0,5.0,7.0,4.0,0,0,40
31599,0,2.0,1.0,1.0,1.0,3.0,10,4.0,5.0,1.0,3.0,0,0,40
31600,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,1.0,1.0,0,0,40
31601,1,1.0,2.0,2.0,2.0,6.0,16,7.0,3.0,10.0,1.0,0,0,50
31602,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,10.0,1.0,7298,0,40
31603,1,1.0,1.0,2.0,1.0,4.0,13,5.0,3.0,4.0,1.0,0,0,60
31604,0,1.0,1.0,2.0,1.0,3.0,11,8.0,3.0,12.0,1.0,0,0,40
31605,0,1.0,1.0,2.0,1.0,2.0,10,4.0,7.0,5.0,2.0,0,0,40
31606,0,2.0,1.0,2.0,1.0,2.0,4,1.0,1.0,4.0,5.0,0,0,40
31607,1,1.0,2.0,2.0,1.0,3.0,13,5.0,3.0,3.0,1.0,0,0,40
31608,0,2.0,1.0,1.0,1.0,3.0,9,3.0,5.0,1.0,2.0,0,0,40
31609,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,10.0,1.0,0,0,55
31610,1,1.0,1.0,2.0,1.0,2.0,9,3.0,3.0,11.0,1.0,0,0,40
31611,0,1.0,1.0,2.0,1.0,1.0,14,6.0,5.0,4.0,2.0,0,0,40
31612,0,1.0,1.0,1.0,1.0,3.0,7,2.0,3.0,7.0,3.0,0,0,42
31613,0,1.0,1.0,2.0,1.0,3.0,9,3.0,1.0,14.0,2.0,0,0,40
31614,0,1.0,1.0,2.0,1.0,3.0,9,3.0,1.0,14.0,4.0,0,0,40
31615,0,1.0,1.0,2.0,1.0,3.0,13,5.0,5.0,10.0,2.0,0,0,40
31616,0,2.0,1.0,1.0,1.0,3.0,13,5.0,5.0,10.0,4.0,0,0,40
31617,0,2.0,1.0,2.0,1.0,3.0,5,2.0,6.0,1.0,5.0,0,0,38
31618,0,1.0,2.0,2.0,2.0,3.0,9,3.0,5.0,8.0,2.0,4416,0,45
31619,0,2.0,1.0,2.0,1.0,3.0,10,4.0,5.0,5.0,2.0,0,0,40
31620,1,1.0,1.0,2.0,1.0,1.0,9,3.0,3.0,3.0,1.0,0,0,40
31621,0,2.0,1.0,2.0,2.0,3.0,2,1.0,1.0,7.0,5.0,0,0,40
31622,0,1.0,2.0,2.0,1.0,3.0,7,2.0,3.0,7.0,1.0,0,0,40
31623,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,1.0,1.0,0,0,40
31624,0,2.0,1.0,2.0,1.0,3.0,10,4.0,5.0,4.0,2.0,0,0,60
31625,0,2.0,1.0,2.0,1.0,5.0,9,3.0,7.0,5.0,5.0,0,0,55
31626,0,1.0,1.0,2.0,1.0,5.0,10,4.0,3.0,5.0,1.0,0,0,50
31627,0,2.0,2.0,1.0,1.0,3.0,13,5.0,5.0,12.0,4.0,0,0,30
31628,0,2.0,1.0,2.0,2.0,3.0,3,1.0,3.0,9.0,6.0,0,0,40
31629,0,2.0,1.0,2.0,1.0,6.0,9,3.0,7.0,1.0,5.0,0,0,40
31630,0,2.0,1.0,2.0,1.0,2.0,13,5.0,5.0,10.0,2.0,0,0,40
31631,0,2.0,1.0,2.0,1.0,3.0,11,8.0,1.0,10.0,5.0,0,0,40
31632,0,1.0,1.0,1.0,1.0,2.0,13,5.0,5.0,10.0,4.0,0,0,40
31633,0,2.0,1.0,1.0,1.0,3.0,10,4.0,5.0,4.0,4.0,0,0,25
31634,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,1.0,1.0,7688,0,50
31635,0,1.0,1.0,1.0,2.0,3.0,9,3.0,5.0,1.0,4.0,0,0,25
31636,1,1.0,1.0,2.0,1.0,3.0,13,5.0,3.0,10.0,1.0,0,0,50
31637,0,2.0,1.0,3.0,1.0,3.0,9,3.0,3.0,1.0,6.0,0,0,40
31638,0,1.0,1.0,2.0,1.0,3.0,11,8.0,3.0,3.0,1.0,0,0,60
31639,0,1.0,1.0,1.0,1.0,3.0,10,4.0,5.0,7.0,4.0,0,0,60
31640,0,2.0,1.0,1.0,1.0,3.0,10,4.0,5.0,1.0,4.0,0,0,20
31641,0,2.0,1.0,2.0,1.0,3.0,13,5.0,5.0,1.0,2.0,0,0,40
31642,1,1.0,1.0,2.0,1.0,3.0,15,10.0,3.0,10.0,1.0,0,0,60
31643,0,1.0,2.0,2.0,1.0,3.0,10,4.0,5.0,3.0,2.0,0,0,40
31644,0,1.0,1.0,3.0,1.0,3.0,4,1.0,3.0,3.0,1.0,3471,0,45
31645,0,2.0,1.0,2.0,1.0,3.0,9,3.0,1.0,12.0,4.0,0,0,40
31646,0,2.0,1.0,2.0,1.0,3.0,10,4.0,5.0,1.0,2.0,0,0,40
31647,0,1.0,1.0,2.0,1.0,3.0,9,3.0,5.0,6.0,5.0,0,0,30
31648,0,1.0,1.0,2.0,1.0,3.0,13,5.0,5.0,1.0,2.0,0,0,40
31649,0,1.0,1.0,2.0,1.0,3.0,13,5.0,5.0,10.0,2.0,0,0,42
31650,0,1.0,2.0,2.0,1.0,3.0,9,3.0,5.0,8.0,3.0,0,0,50
31651,0,1.0,2.0,2.0,1.0,3.0,10,4.0,3.0,4.0,1.0,0,0,40
31652,1,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,10.0,1.0,0,0,40
31653,0,1.0,1.0,2.0,1.0,3.0,9,3.0,6.0,6.0,2.0,0,0,40
31654,0,2.0,1.0,3.0,1.0,3.0,13,5.0,1.0,10.0,2.0,0,0,35
31655,0,1.0,1.0,1.0,1.0,3.0,7,2.0,5.0,8.0,4.0,0,0,20
31656,0,2.0,1.0,2.0,1.0,3.0,10,4.0,1.0,11.0,5.0,0,0,23
31657,0,1.0,2.0,1.0,2.0,3.0,10,4.0,5.0,12.0,3.0,0,0,20
31658,1,1.0,1.0,2.0,1.0,4.0,10,4.0,3.0,4.0,1.0,0,1977,45
31659,0,1.0,1.0,3.0,1.0,5.0,9,3.0,3.0,3.0,1.0,0,0,35
31660,1,1.0,1.0,2.0,1.0,2.0,13,5.0,3.0,10.0,1.0,0,0,50
31661,0,1.0,2.0,3.0,1.0,3.0,9,3.0,3.0,8.0,1.0,0,0,40
31662,0,1.0,1.0,2.0,2.0,3.0,9,3.0,5.0,12.0,2.0,0,2339,40
31663,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,7.0,1.0,0,0,40
31664,0,1.0,1.0,2.0,1.0,5.0,10,4.0,3.0,3.0,1.0,0,0,55
31665,1,1.0,1.0,2.0,1.0,6.0,13,5.0,3.0,10.0,1.0,0,0,40
31666,0,2.0,1.0,1.0,1.0,3.0,11,8.0,5.0,8.0,4.0,0,0,20
31667,1,1.0,1.0,2.0,1.0,6.0,10,4.0,3.0,4.0,1.0,0,0,40
31668,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,10.0,1.0,0,0,40
31669,0,2.0,1.0,1.0,1.0,3.0,10,4.0,5.0,12.0,4.0,0,0,35
31670,0,1.0,1.0,2.0,1.0,2.0,10,4.0,3.0,3.0,3.0,0,0,40
31671,0,2.0,2.0,2.0,1.0,3.0,10,4.0,1.0,1.0,5.0,0,0,30
31672,0,2.0,1.0,2.0,1.0,6.0,13,5.0,5.0,10.0,2.0,0,0,10
31673,0,1.0,1.0,1.0,1.0,3.0,10,4.0,6.0,8.0,4.0,0,0,40
31674,0,1.0,1.0,2.0,1.0,3.0,5,2.0,6.0,3.0,2.0,0,0,40
31675,0,2.0,1.0,2.0,1.0,2.0,10,4.0,1.0,1.0,5.0,0,0,40
31676,0,1.0,1.0,2.0,1.0,3.0,10,4.0,3.0,3.0,1.0,0,0,40
31677,0,1.0,1.0,2.0,1.0,3.0,12,9.0,4.0,1.0,3.0,0,0,60
31678,0,2.0,1.0,2.0,1.0,3.0,9,3.0,1.0,12.0,2.0,0,0,37
31679,0,1.0,2.0,2.0,1.0,2.0,9,3.0,1.0,14.0,2.0,0,0,40
31680,0,2.0,1.0,2.0,1.0,3.0,10,4.0,1.0,1.0,2.0,0,0,45
31681,0,1.0,1.0,1.0,1.0,3.0,10,4.0,5.0,12.0,4.0,1055,0,30
31682,0,2.0,2.0,2.0,1.0,1.0,9,3.0,1.0,1.0,5.0,0,0,40
31683,0,1.0,2.0,2.0,1.0,3.0,9,3.0,3.0,14.0,1.0,0,0,99
31684,0,1.0,1.0,2.0,1.0,4.0,9,3.0,3.0,4.0,1.0,0,0,40
31685,0,1.0,1.0,2.0,1.0,3.0,9,3.0,3.0,3.0,1.0,0,0,40
31686,0,1.0,1.0,1.0,1.0,3.0,9,3.0,5.0,6.0,4.0,0,0,35
31687,0,2.0,1.0,2.0,1.0,3.0,12,9.0,4.0,1.0,5.0,0,0,40
31688,1,1.0,1.0,2.0,1.0,5.0,10,4.0,3.0,11.0,1.0,0,0,50
